,Category,Rating,Reviews,Installs,Price,Content Rating
2333,19,4.8,69126,1000000,0.0,1
2334,19,4.5,453,100000,0.0,1
2335,19,4.2,10710,100000,0.0,1
2336,19,3.8,700,100000,0.0,1
2337,19,3.0,914,100000,0.0,1
2338,19,4.4,15875,1000000,0.0,1
2339,19,4.5,503,50000,0.0,1
2340,19,4.0,488,100000,0.0,1
2341,19,3.6,190,100000,0.0,1
2342,19,4.4,15,1000,0.0,1
2343,19,4.7,26862,500000,0.0,1
2344,19,4.9,100082,1000000,0.0,1
2345,19,3.6,27,10000,0.0,1
2346,19,4.5,72167,1000000,0.0,1
2347,19,4.1,21,1000,0.0,1
2348,19,4.6,6035,100000,0.0,1
2349,19,4.7,9945,500000,0.0,1
2350,19,4.7,4318,100000,0.0,1
2351,19,2.8,78,50000,0.0,1
2352,19,4.3,2218,500000,0.0,1
2353,19,4.6,47,10000,0.0,1
2354,19,4.3,23889,1000000,0.0,1
2355,19,3.4,650,100000,0.0,1
2356,19,2.5,7,5000,0.0,1
2357,19,4.0,3498,100000,0.0,1
2358,19,4.8,3052,100000,0.0,1
2359,19,4.2,1747,100000,0.0,1
2360,19,3.0,45,5000,0.0,1
2361,19,4.5,1686,100000,0.0,1
2362,19,3.7,529,100000,0.0,1
2363,19,4.5,1388,100000,0.0,1
2364,19,4.5,572,50000,0.0,1
2365,19,4.6,92,1000,79.99,1
2366,19,4.2,1135,100000,9.0,1
2367,19,4.6,21189,1000000,0.0,1
2368,19,3.6,54,5000,0.0,4
2369,19,4.4,275,10000,0.0,3
2370,19,4.4,2159,10000,0.0,1
2371,19,4.5,2951,50000,0.0,1
2372,19,4.5,2921,100000,24.99,1
2373,19,4.1,84,10000,0.0,1
2374,19,4.6,15545,100000,0.0,1
2375,19,4.3,5521,100000,0.0,1
2376,19,4.3,2108,50000,0.0,1
2377,19,4.7,73,10000,0.0,1
2378,19,4.5,63,10000,9.99,1
2379,19,4.5,408,50000,0.0,1
2380,19,4.5,171,10000,10.0,3
2381,19,4.2,33,10000,0.0,1
2382,19,4.4,197,10000,0.0,1
2383,19,3.9,272,50000,0.0,1
2384,19,4.2,4852,100000,0.0,1
2385,19,4.4,12,1000,16.99,1
2386,19,4.1,1533,50000,11.99,4
2387,19,3.4,51,1000,29.99,1
2388,19,4.1,38,5000,0.0,1
2389,19,4.0,15,1000,14.99,1
2390,19,2.5,10,1000,74.99,1
2391,19,4.1,90,1000,0.0,1
2392,19,3.5,1288,100000,0.0,1
2393,19,4.2,4303,100000,0.0,1
2394,19,4.0,1545,100000,0.0,1
2395,19,4.5,199,10000,11.99,1
2396,19,4.3,283,5000,0.0,1
2397,19,4.3,460,10000,0.0,1
2398,19,4.8,216,10000,6.99,1
2399,19,4.6,129,10000,5.49,1
2400,19,4.1,80,5000,14.99,1
2401,19,4.6,395,1000,9.99,1
2402,19,3.5,214,1000,33.99,1
2403,19,2.3,17,1000,0.0,1
2404,19,4.5,513,5000,0.0,1
2405,19,4.3,168,10000,0.0,1
2406,19,4.2,64,1000,29.99,1
2407,19,4.2,168,10000,24.99,1
2408,19,3.1,82,5000,0.0,1
2409,19,4.4,8,100,12.99,1
2410,19,4.4,112,1000,0.0,1
2411,19,2.9,92,10000,0.0,1
2412,19,3.1,83,10000,0.0,1
2413,19,3.7,3,5000,0.0,1
2414,19,4.0,6,100,39.99,1
2415,19,3.8,343,50000,0.0,1
2416,19,4.6,717,5000,5.99,1
2417,19,4.4,137,1000,0.0,1
2418,19,3.8,206,10000,2.99,1
2419,19,2.5,3,100,24.99,1
2420,19,4.8,12,1000,19.99,1
2421,19,4.3,4107,100000,0.0,1
2422,19,2.5,0,1,2.99,1
2423,19,2.5,2,50,0.99,1
2424,19,2.5,0,10,5.99,1
2425,19,2.5,0,1,0.99,1
2426,19,3.7,9,500,0.0,1
2427,19,5.0,3,100,0.0,1
2428,19,3.0,2,500,0.0,1
2429,19,3.7,20,1000,0.0,1
2430,19,2.5,0,50,0.0,1
2431,19,2.5,6,100,0.0,1
2432,19,2.5,2,100,0.0,1
2433,19,2.5,0,10,0.0,1
2434,19,2.5,0,10,0.0,1
2435,19,2.5,0,100,0.0,1
2436,19,2.5,0,100,0.0,1
2437,19,2.5,0,10,0.0,3
2438,19,2.5,0,100,0.0,1
2439,19,2.5,0,50,0.0,1
2440,19,2.5,0,10,0.0,1
2441,19,2.5,0,100,0.0,1
2442,19,2.5,25,1000,0.0,1
2443,19,2.5,0,10,0.0,1
2444,19,3.7,3,100,0.0,1
2445,19,5.0,1,10,0.0,1
2446,19,2.5,1,500,0.0,4
2447,19,2.5,2,50,0.0,1
2448,19,5.0,3,100,0.0,1
2449,19,2.5,0,10,0.0,1
2450,19,5.0,4,5,0.0,1
2451,19,2.5,0,10,0.0,1
2452,19,5.0,2,50,0.0,1
2453,19,2.5,0,10,0.0,1
2454,19,5.0,4,1,0.0,1
2455,19,5.0,2,50,0.0,1
2456,19,2.5,3,100,0.0,1
2457,19,5.0,3,10,0.0,1
2458,19,5.0,2,10,0.0,1
2459,19,5.0,1,5,0.0,1
2460,19,2.5,0,10,0.0,1
2461,19,2.5,0,10,0.0,1
2462,19,2.5,0,1,0.0,1
2463,19,4.3,10,100,0.0,1
2464,19,4.9,28,5000,0.0,1
2465,19,2.5,0,5,0.0,1
2466,19,2.5,1,10,0.0,1
2467,19,2.5,5,10,0.0,1
2468,19,2.5,0,10,0.0,1
2469,19,2.5,0,5,0.0,1
2470,19,2.5,0,50,0.0,1
2471,19,2.5,0,1,0.0,1
2472,19,5.0,1,10,0.0,1
2473,19,2.5,0,50,0.0,1
2474,19,2.5,0,5,0.0,1
2475,19,4.9,14,100,0.0,1
2476,19,4.6,5,100,0.0,1
2477,19,5.0,1,10,0.0,1
2478,19,2.5,1,5,0.0,1
2479,19,2.5,0,100,0.0,1
2480,19,2.5,0,10,0.0,1
2481,19,2.5,0,100,0.0,1
2482,19,4.0,1,10,0.0,1
2483,19,2.5,0,5,0.0,1
2484,19,5.0,2,5,0.0,1
2485,19,2.5,0,10,0.0,1
2486,19,4.0,2094,500000,0.0,1
2487,19,2.6,496,100000,0.0,1
2488,19,4.7,87418,1000000,0.0,1
2489,19,4.8,53747,1000000,0.0,1
2490,19,4.3,44,10000,0.0,1
2491,19,4.7,10,1000,0.0,1
2492,19,2.5,124,10000,0.0,1
2493,19,4.6,2014,50000,0.0,1
2494,19,4.5,503,50000,0.0,1
2495,19,4.1,21,1000,0.0,1
2496,19,4.5,11,1000,0.0,1
2497,19,4.3,573,100000,0.0,1
2498,19,2.5,0,50,0.0,1
2499,19,3.8,700,100000,0.0,1
2500,19,4.4,163,10000,0.0,1
2501,19,2.5,0,500,0.0,1
2502,19,2.5,7,5000,0.0,1
2503,19,2.5,44,10000,0.0,1
2504,19,4.5,330,50000,0.0,1
2505,19,4.5,453,100000,0.0,1
2506,19,3.8,24,1000,0.0,1
2507,19,4.5,1686,100000,0.0,1
2508,19,4.0,531,100000,0.0,1
2509,19,4.5,20,5000,0.0,1
2510,19,3.7,3596,1000000,0.0,1
2511,19,4.3,56,10000,0.0,1
2512,19,3.7,9,500,0.0,1
2513,19,2.5,10,1000,0.0,1
2514,19,4.4,27,5000,0.0,1
2515,19,3.8,63,10000,0.0,1
2516,19,2.5,0,10,0.0,1
2517,19,2.7,2657,500000,0.0,1
2518,19,5.0,3,100,0.0,1
2519,19,4.3,123,10000,0.0,1
2520,19,3.8,122,10000,0.0,1
2521,19,3.0,315,100000,0.0,1
2522,19,5.0,2,100,0.0,4
2523,19,3.6,26,5000,0.0,1
2524,19,4.0,122,10000,0.0,1
2525,19,4.3,17,10000,0.0,1
2526,19,4.7,623,50000,0.0,2
2527,19,5.0,6,1000,0.0,1
2528,19,4.7,6,1000,0.0,1
2529,19,2.5,6,100,0.0,1
2530,19,4.6,7,1000,0.0,1
2531,19,3.1,253,50000,0.0,1
2532,19,4.4,3786,50000,0.0,1
2533,19,5.0,1,100,0.0,4
2534,19,3.6,10,1000,0.0,1
2535,19,2.8,66,50000,0.0,1
2536,19,4.4,65,10000,0.0,1
2537,19,4.2,1747,100000,0.0,1
2538,19,4.6,17,1000,0.0,1
2539,19,4.2,28,10000,0.0,1
2540,19,2.5,1,500,0.0,1
2541,19,3.8,292,100000,0.0,1
2542,19,3.5,19,5000,0.0,1
2543,19,4.7,23160,1000000,0.0,1
2544,20,4.1,78158306,1000000000,0.0,2
2545,20,4.5,66577313,1000000000,0.0,2
2546,20,4.3,8606259,500000000,0.0,2
2547,20,4.4,49173,10000000,0.0,1
2548,20,4.4,2955326,100000000,0.0,4
2549,20,4.2,22492,1000000,0.0,1
2550,20,4.0,17014787,500000000,0.0,2
2551,20,4.3,1403,100000,0.0,1
2552,20,4.6,4305441,100000000,0.0,2
2553,20,4.4,441189,10000000,0.0,1
2554,20,4.2,4831125,1000000000,0.0,2
2555,20,4.4,4919,1000000,0.0,1
2556,20,4.4,13762,1000000,0.0,1
2557,20,4.3,6086,1000000,0.0,2
2558,20,4.6,70616,5000000,0.0,2
2559,20,4.4,1200,100000,0.0,1
2560,20,4.5,76480,1000000,0.0,4
2561,20,4.6,271445,5000000,0.0,1
2562,20,4.6,225103,5000000,0.0,1
2563,20,4.6,33177,1000000,0.0,1
2564,20,4.4,54768,5000000,0.0,1
2565,20,4.5,457197,10000000,0.0,2
2566,20,4.5,25562,5000000,0.0,2
2567,20,4.3,16404,1000000,0.0,1
2568,20,4.4,2508,500000,0.0,1
2569,20,4.6,79658,5000000,0.0,4
2570,20,4.3,374,50000,0.0,1
2571,20,4.8,1259075,10000000,0.0,2
2572,20,4.2,4751,1000000,0.0,2
2573,20,4.6,60562,5000000,0.0,4
2574,20,4.0,22695,1000000,0.0,3
2575,20,4.6,22098,1000000,0.0,1
2576,20,4.3,231325,10000000,0.0,1
2577,20,3.6,13223,10000000,0.0,4
2578,20,4.0,479908,10000000,0.0,4
2579,20,4.5,313633,10000000,0.0,2
2580,20,4.4,540930,10000000,0.0,2
2581,20,4.5,57146,1000000,0.0,1
2582,20,4.2,1225339,100000000,0.0,1
2583,20,4.5,19583,1000000,0.0,2
2584,20,4.3,344921,10000000,0.0,1
2585,20,4.2,79129,5000000,0.0,2
2586,20,4.2,83488,5000000,0.0,1
2587,20,4.4,441189,10000000,0.0,1
2588,20,4.3,3781770,100000000,0.0,4
2589,20,4.3,315441,10000000,0.0,1
2590,20,4.1,382120,10000000,0.0,1
2591,20,4.5,412725,10000000,0.0,1
2592,20,4.3,3806669,100000000,0.0,4
2593,20,4.2,1259849,50000000,0.0,4
2594,20,4.1,486824,10000000,0.0,4
2595,20,4.3,1157004,50000000,0.0,1
2596,20,4.2,423105,10000000,0.0,4
2597,20,4.1,205803,5000000,0.0,2
2598,20,4.1,285816,10000000,0.0,4
2599,20,4.4,2955325,100000000,0.0,4
2600,20,3.7,138026,5000000,0.0,4
2601,20,3.9,8936,500000,0.0,1
2602,20,3.7,4253,100000,0.0,2
2603,20,4.0,17014705,500000000,0.0,2
2604,20,4.5,66577446,1000000000,0.0,2
2605,20,3.6,14835,1000000,0.0,2
2606,20,4.1,6388,500000,0.0,2
2607,20,4.1,309872,10000000,0.0,2
2608,20,4.0,479909,10000000,0.0,4
2609,20,4.1,17955,500000,0.0,2
2610,20,4.0,17015352,500000000,0.0,2
2611,20,4.5,66577313,1000000000,0.0,2
2612,20,4.6,4305441,100000000,0.0,2
2613,20,4.3,51502,5000000,0.0,2
2614,20,4.3,1064049,50000000,0.0,4
2615,20,4.2,58341,1000000,0.0,1
2616,20,4.5,637309,10000000,0.0,2
2617,20,4.2,1259894,50000000,0.0,4
2618,20,4.3,1157003,50000000,0.0,1
2619,20,4.1,161610,5000000,0.0,2
2620,20,3.8,19446,1000000,0.0,4
2621,20,4.2,1225367,100000000,0.0,1
2622,20,4.4,1520959,10000000,0.0,2
2623,20,4.3,3806669,100000000,0.0,4
2624,20,4.2,423138,10000000,0.0,4
2625,20,4.1,285820,10000000,0.0,4
2626,20,4.0,33249,1000000,0.0,1
2627,20,4.3,3781770,100000000,0.0,4
2628,20,4.3,51504,5000000,0.0,2
2629,20,4.2,1175794,50000000,0.0,4
2630,20,4.2,1259894,50000000,0.0,4
2631,20,4.0,852455,10000000,0.0,4
2632,20,4.4,900064,10000000,0.0,4
2633,20,4.0,3677,100000,0.0,4
2634,20,4.2,79129,5000000,0.0,2
2635,20,4.2,83488,5000000,0.0,1
2636,20,4.4,695613,50000000,0.0,1
2637,20,4.1,382121,10000000,0.0,1
2638,20,4.1,207712,10000000,0.0,1
2639,20,4.3,175722,10000000,0.0,4
2640,20,4.0,2052,100000,0.0,2
2641,20,4.2,79130,5000000,0.0,2
2642,20,4.2,1175815,50000000,0.0,4
2643,20,4.2,1259894,50000000,0.0,4
2644,20,4.1,486830,10000000,0.0,4
2645,20,4.0,852455,10000000,0.0,4
2646,20,4.3,1064076,50000000,0.0,4
2647,20,4.3,3781770,100000000,0.0,4
2648,20,4.4,900064,10000000,0.0,4
2649,20,4.4,624557,10000000,0.0,4
2650,20,4.2,423138,10000000,0.0,4
2651,20,4.2,522018,10000000,0.0,4
2652,20,4.0,33249,1000000,0.0,1
2653,20,4.2,79130,5000000,0.0,2
2654,21,4.0,141613,10000000,0.0,2
2655,21,4.5,6210998,100000000,0.0,1
2656,21,4.6,591312,10000000,0.0,1
2657,21,4.3,94294,10000000,0.0,1
2658,21,4.2,608753,10000000,0.0,1
2659,21,4.3,38961,5000000,0.0,1
2660,21,4.6,5916606,100000000,0.0,2
2661,21,4.4,441473,10000000,0.0,1
2662,21,4.4,2788923,100000000,0.0,2
2663,21,4.5,973270,50000000,0.0,2
2664,21,4.3,909226,100000000,0.0,2
2665,21,4.2,1573054,50000000,0.0,1
2666,21,4.2,857923,50000000,0.0,1
2667,21,4.4,35563,1000000,0.0,1
2668,21,4.6,85858,10000000,0.0,1
2669,21,4.2,106798,5000000,0.0,1
2670,21,3.6,8820,5000000,0.0,1
2671,21,4.5,37186,1000000,0.0,1
2672,21,4.4,25714,1000000,0.0,1
2673,21,3.8,44255,10000000,0.0,1
2674,21,4.7,1084945,50000000,0.0,2
2675,21,3.6,18252,10000000,0.0,1
2676,21,4.2,42750,10000000,0.0,1
2677,21,3.6,3656,1000000,0.0,2
2678,21,4.3,216741,5000000,0.0,1
2679,21,4.4,662287,10000000,0.0,1
2680,21,4.5,30834,1000000,0.0,1
2681,21,4.1,367290,10000000,0.0,1
2682,21,4.3,2588,1000000,0.0,1
2683,21,4.3,162655,10000000,0.0,2
2684,21,4.7,3860225,50000000,0.0,1
2685,21,4.3,125783,10000000,0.0,2
2686,21,4.2,171584,10000000,0.0,1
2687,21,4.2,244141,10000000,0.0,1
2688,21,4.3,568273,10000000,0.0,1
2689,21,4.2,142512,10000000,0.0,1
2690,21,4.3,109124,10000000,0.0,1
2691,21,4.6,135043,10000000,0.0,1
2692,21,4.4,108592,10000000,0.0,1
2693,21,4.3,1315242,50000000,0.0,1
2694,21,3.8,48732,10000000,0.0,1
2695,21,4.6,308234,10000000,0.0,1
2696,21,4.5,178497,10000000,0.0,1
2697,21,4.1,68406,10000000,0.0,1
2698,21,4.4,6012719,100000000,0.0,2
2699,21,4.3,45362,5000000,0.0,1
2700,21,3.8,18364,1000000,0.0,1
2701,21,4.0,15867,5000000,0.0,1
2702,21,3.3,9189,1000000,0.0,2
2703,21,4.1,23187,1000000,0.0,1
2704,21,4.1,11798,1000000,0.0,1
2705,21,4.2,9975,1000000,0.0,1
2706,21,4.1,52896,10000000,0.0,1
2707,21,4.4,7793,500000,0.0,1
2708,21,4.1,9701,500000,0.0,1
2709,21,4.2,31519,1000000,0.0,1
2710,21,4.5,181990,10000000,0.0,1
2711,21,4.3,213735,10000000,0.0,1
2712,21,4.5,6211039,100000000,0.0,1
2713,21,4.1,42871,1000000,0.0,1
2714,21,4.5,315908,10000000,0.0,1
2715,21,4.4,210208,10000000,0.0,1
2716,21,4.6,1370749,50000000,0.0,2
2717,21,4.5,79261,5000000,0.0,1
2718,21,4.6,284725,10000000,0.0,1
2719,21,4.7,67071,1000000,0.0,1
2720,21,4.3,46153,10000000,0.0,1
2721,21,4.4,101883,10000000,0.0,1
2722,21,4.4,1659,50000,0.0,1
2723,21,4.2,9975,1000000,0.0,1
2724,21,4.1,11798,1000000,0.0,1
2725,21,4.1,52896,10000000,0.0,1
2726,21,4.5,181990,10000000,0.0,1
2727,21,4.7,57920,1000000,0.0,1
2728,21,4.1,28523,5000000,0.0,1
2729,21,4.2,24953,1000000,0.0,1
2730,21,4.5,37253,1000000,0.0,1
2731,21,4.4,210208,10000000,0.0,1
2732,21,4.6,1370749,50000000,0.0,2
2733,21,4.2,33758,1000000,0.0,1
2734,21,4.6,284721,10000000,0.0,1
2735,21,4.3,3420,100000,0.0,1
2736,21,4.1,7193,500000,0.0,1
2737,21,4.1,11798,1000000,0.0,1
2738,21,4.4,2788923,100000000,0.0,2
2739,21,4.1,52896,10000000,0.0,1
2740,21,4.6,2278,500000,0.0,1
2741,21,4.2,5121,500000,0.0,1
2742,21,4.2,39735,5000000,0.0,2
2743,21,4.1,9701,500000,0.0,1
2744,21,4.2,1558,100000,0.0,1
2745,21,4.3,213735,10000000,0.0,1
2746,21,4.2,16966,1000000,0.0,1
2747,21,4.5,181990,10000000,0.0,1
2748,21,4.7,57920,1000000,0.0,1
2749,21,4.5,6211039,100000000,0.0,1
2750,21,4.3,125783,10000000,0.0,2
2751,21,4.0,41986,5000000,0.0,2
2752,21,4.4,441473,10000000,0.0,1
2753,21,4.4,186116,5000000,0.0,1
2754,21,4.0,13085,1000000,0.0,2
2755,21,4.5,315908,10000000,0.0,1
2756,21,4.6,5916569,100000000,0.0,2
2757,21,4.1,28523,5000000,0.0,1
2758,21,4.5,28560,1000000,0.0,1
2759,21,3.9,34171,1000000,0.0,1
2760,21,4.5,44588,5000000,0.0,1
2761,21,4.2,4158,500000,0.0,2
2762,21,4.3,105773,10000000,0.0,1
2763,21,4.3,909204,100000000,0.0,2
2764,21,4.4,279428,10000000,0.0,1
2765,21,4.5,33583,1000000,0.0,1
2766,21,4.6,94205,1000000,0.0,1
2767,21,4.4,210208,10000000,0.0,1
2768,21,4.3,95520,10000000,0.0,2
2769,21,4.3,46153,10000000,0.0,1
2770,21,4.1,68406,10000000,0.0,1
2771,21,4.7,181798,10000000,0.0,1
2772,21,4.4,25719,1000000,0.0,2
2773,21,4.2,142512,10000000,0.0,1
2774,21,4.4,2788923,100000000,0.0,2
2775,21,4.2,39735,5000000,0.0,2
2776,21,4.2,5121,500000,0.0,1
2777,21,4.1,9701,500000,0.0,1
2778,21,4.0,13085,1000000,0.0,2
2779,21,4.1,28523,5000000,0.0,1
2780,21,4.5,44588,5000000,0.0,1
2781,21,4.6,94205,1000000,0.0,1
2782,21,4.3,95520,10000000,0.0,2
2783,21,4.6,1370749,50000000,0.0,2
2784,21,4.4,2788923,100000000,0.0,2
2785,21,4.0,4602,500000,0.0,1
2786,21,4.5,72596,1000000,0.0,2
2787,21,4.1,110425,10000000,0.0,1
2788,21,4.4,2375,100000,0.0,1
2789,21,4.0,13085,1000000,0.0,2
2790,21,4.6,5917485,100000000,0.0,2
2791,21,4.5,35497,1000000,0.0,1
2792,21,4.4,3878,100000,0.0,1
2793,21,4.5,33583,1000000,0.0,1
2794,21,4.1,68406,10000000,0.0,1
2795,21,4.3,44071,5000000,0.0,1
2796,21,4.5,6212081,100000000,0.0,1
2797,21,4.2,39735,5000000,0.0,2
2798,21,3.8,6380,1000000,0.0,1
2799,21,4.5,5123,500000,0.0,1
2800,21,4.7,181823,10000000,0.0,1
2801,22,4.1,19232,1000000,0.0,1
2802,22,4.6,98716,5000000,0.0,1
2803,22,4.8,109500,1000000,0.0,1
2804,22,4.0,21159,500000,0.0,1
2805,22,4.7,1320,50000,0.0,1
2806,22,4.7,50424,1000000,0.0,1
2807,22,4.1,32398,1000000,0.0,1
2808,22,4.5,10858556,1000000000,0.0,1
2809,22,3.6,219745,50000000,0.0,1
2810,22,4.5,38953,5000000,0.0,1
2811,22,4.7,142634,10000000,0.0,1
2812,22,4.7,259450,10000000,0.0,1
2813,22,4.5,123029,10000000,0.0,1
2814,22,4.2,914804,50000000,0.0,1
2815,22,4.5,21841,1000000,0.0,1
2816,22,4.4,5282578,100000000,0.0,1
2817,22,4.5,10349,1000000,0.0,1
2818,22,4.5,859,100000,0.0,1
2819,22,4.4,40289,5000000,0.0,1
2820,22,3.7,3362,1000000,0.0,1
2821,22,4.3,49680,5000000,0.0,1
2822,22,4.5,3378,1000000,0.0,4
2823,22,4.4,10525,1000000,0.0,1
2824,22,3.3,3492,5000000,0.0,1
2825,22,4.3,654419,50000000,0.0,1
2826,22,4.4,1864,500000,0.0,1
2827,22,4.5,74476,10000000,0.0,1
2828,22,4.4,221858,10000000,0.0,1
2829,22,4.2,401820,50000000,0.0,1
2830,22,4.5,3116,500000,0.0,1
2831,22,4.7,31985,1000000,0.0,1
2832,22,4.5,4400,1000000,0.0,1
2833,22,4.6,3337956,100000000,0.0,1
2834,22,4.6,11677,1000000,0.0,1
2835,22,4.4,3158047,100000000,0.0,1
2836,22,4.3,125259,50000000,0.0,1
2837,22,4.3,56114,10000000,0.0,1
2838,22,4.6,15700,1000000,0.0,1
2839,22,4.4,16523,1000000,0.0,1
2840,22,4.5,26361,5000000,0.0,1
2841,22,4.5,285788,10000000,0.0,1
2842,22,4.2,4410,1000000,0.0,1
2843,22,4.0,5855,1000000,0.0,1
2844,22,4.4,47090,5000000,0.0,1
2845,22,4.7,233039,10000000,0.0,1
2846,22,4.3,28578,10000000,0.0,1
2847,22,4.6,1159058,100000000,0.0,1
2848,22,4.4,53421,10000000,0.0,1
2849,22,4.5,1579287,100000000,0.0,1
2850,22,4.3,116880,10000000,0.0,1
2851,22,4.3,21730,1000000,0.0,1
2852,22,4.4,62421,5000000,0.0,1
2853,22,4.5,10858538,1000000000,0.0,1
2854,22,4.4,70189,5000000,0.0,2
2855,22,4.6,847159,10000000,0.0,1
2856,22,4.3,251951,10000000,0.0,4
2857,22,4.6,98716,5000000,0.0,1
2858,22,4.3,654418,50000000,0.0,1
2859,22,4.4,5282558,100000000,0.0,1
2860,22,4.2,240475,10000000,0.0,1
2861,22,4.3,527247,50000000,0.0,1
2862,22,4.4,3157936,100000000,0.0,1
2863,22,3.9,55427,10000000,0.0,1
2864,22,4.3,68070,5000000,0.0,1
2865,22,4.4,2418135,100000000,0.0,1
2866,22,4.2,329160,10000000,0.0,1
2867,22,4.5,1579287,100000000,0.0,1
2868,22,4.3,42677,1000000,0.0,1
2869,22,4.3,1517369,100000000,0.0,1
2870,22,4.3,811693,50000000,0.0,1
2871,22,4.1,23440,1000000,0.0,1
2872,22,4.4,3368649,100000000,0.0,1
2873,22,4.3,42079,1000000,0.0,1
2874,22,4.0,29707,1000000,0.0,1
2875,22,4.0,15098,1000000,0.0,1
2876,22,4.0,35724,1000000,0.0,1
2877,22,4.4,71898,5000000,0.0,1
2878,22,4.3,4865093,100000000,0.0,1
2879,22,4.1,106080,10000000,0.0,1
2880,22,4.2,44941,1000000,0.0,1
2881,22,3.9,129272,10000000,0.0,1
2882,22,4.4,111066,5000000,0.0,1
2883,22,4.4,49553,1000000,5.99,1
2884,22,4.5,10859051,1000000000,0.0,1
2885,22,4.4,70189,5000000,0.0,2
2886,22,4.6,847159,10000000,0.0,1
2887,22,4.3,251951,10000000,0.0,4
2888,22,4.6,98716,5000000,0.0,1
2889,22,4.1,43296,5000000,0.0,1
2890,22,4.0,130081,10000000,0.0,1
2891,22,4.3,462152,10000000,0.0,1
2892,22,4.2,140917,10000000,0.0,1
2893,22,4.0,88860,5000000,0.0,1
2894,22,4.1,49211,1000000,0.0,1
2895,22,4.1,351254,10000000,0.0,1
2896,22,4.0,157506,10000000,0.0,1
2897,22,4.3,1871416,100000000,0.0,1
2898,22,4.3,116880,10000000,0.0,1
2899,22,4.2,240475,10000000,0.0,1
2900,22,4.5,420973,10000000,0.0,1
2901,22,4.0,34753,1000000,0.0,1
2902,22,4.4,635846,50000000,0.0,1
2903,22,4.1,78140,5000000,0.0,1
2904,22,4.4,2418135,100000000,0.0,1
2905,22,4.3,244371,10000000,0.0,1
2906,22,4.3,12865,100000,2.99,1
2907,22,4.2,215343,10000000,0.0,1
2908,22,4.3,6120977,100000000,0.0,1
2909,22,4.4,3368646,100000000,0.0,1
2910,22,4.4,753115,50000000,0.0,1
2911,22,4.3,4865107,100000000,0.0,1
2912,22,4.4,49553,1000000,5.99,1
2913,22,3.8,16320,100000,3.95,1
2914,22,4.4,852649,50000000,0.0,2
2915,22,4.4,1494491,50000000,0.0,1
2916,22,4.3,527248,50000000,0.0,1
2917,22,4.6,819774,10000000,0.0,1
2918,22,4.0,33439,5000000,0.0,1
2919,22,4.1,351255,10000000,0.0,1
2920,22,4.2,477831,10000000,0.0,1
2921,22,4.3,1871421,100000000,0.0,1
2922,22,4.6,3337952,100000000,0.0,1
2923,22,4.6,126337,1000000,0.0,1
2924,22,4.3,68071,5000000,0.0,1
2925,22,4.2,240475,10000000,0.0,1
2926,22,4.1,373606,10000000,0.0,1
2927,22,4.2,15426,1000000,0.0,1
2928,22,4.6,714340,10000000,0.0,1
2929,22,4.6,1451000,50000000,0.0,1
2930,22,4.4,1490732,50000000,0.0,1
2931,22,4.7,2163282,50000000,0.0,1
2932,22,4.4,1163232,50000000,0.0,1
2933,22,4.1,114680,10000000,0.0,1
2934,22,4.3,751766,10000000,0.0,1
2935,22,4.4,2418158,100000000,0.0,1
2936,22,4.2,914917,50000000,0.0,1
2937,22,4.4,3158151,100000000,0.0,1
2938,22,4.5,7594559,100000000,0.0,2
2939,22,4.2,1028637,100000000,0.0,1
2940,22,3.8,167652,10000000,0.0,1
2941,22,4.3,811714,50000000,0.0,1
2942,22,4.4,1075277,100000000,0.0,4
2943,22,4.6,7529865,100000000,0.0,1
2944,22,4.4,3368705,100000000,0.0,1
2945,22,4.5,1579343,100000000,0.0,1
2946,22,4.2,93726,5000000,0.0,1
2947,22,4.5,597068,10000000,0.0,1
2948,22,4.5,823109,50000000,0.0,1
2949,22,4.3,4865132,100000000,0.0,1
2950,22,4.4,49553,1000000,5.99,1
2951,22,4.2,197295,10000000,0.0,1
2952,22,4.1,21578,1000000,0.0,1
2953,22,4.3,307453,10000000,0.0,1
2954,22,4.0,32896,5000000,0.0,1
2955,22,4.6,98717,5000000,0.0,1
2956,22,4.3,542561,10000000,0.0,1
2957,22,4.4,3158151,100000000,0.0,1
2958,22,4.5,462702,10000000,0.0,1
2959,23,4.2,521138,10000000,0.0,3
2960,23,4.3,1802,100000,0.0,1
2961,23,4.4,283662,10000000,0.0,1
2962,23,4.2,82882,5000000,0.0,1
2963,23,4.1,459795,50000000,0.0,1
2964,23,4.4,133825,10000000,0.0,3
2965,23,4.7,911995,10000000,0.0,1
2966,23,4.6,1733,500000,0.0,1
2967,23,4.2,342909,10000000,0.0,1
2968,23,4.3,31908,1000000,0.0,1
2969,23,4.3,56270,5000000,0.0,1
2970,23,4.5,107724,5000000,0.0,1
2971,23,4.6,101455,5000000,0.0,1
2972,23,4.5,152780,10000000,0.0,1
2973,23,4.4,21733,1000000,0.0,4
2974,23,4.7,410384,10000000,0.0,1
2975,23,4.2,277902,5000000,0.0,4
2976,23,4.3,91031,5000000,0.0,1
2977,23,4.2,112725,5000000,0.0,1
2978,23,3.9,76346,5000000,0.0,1
2979,23,3.9,63938,5000000,0.0,1
2980,23,4.2,18678,1000000,0.0,1
2981,23,4.3,39878,1000000,0.0,1
2982,23,4.6,152867,10000000,0.0,1
2983,23,4.3,63580,5000000,0.0,1
2984,23,4.0,121003,10000000,0.0,1
